ID	DataSet	Text	Off	Slur	Nom	Dist	Cat
D-1891	D	&#8220;@medaOriginBitch: That one friend who you greet with an insult.&#8221; @MorbidMermaid @EvanBecker513 niggers	Y	Y	N	N	offSlur
D-1923	D	&#8220;@rocafella123 "@waymoflydenu: If fleek in yo vocabulary you a faggot"&#8221;	Y	Y	N	N	offSlur
D-1948	D	&#8220;@spannerhead29: @VertrellCarter #faggot&#8221; #Respect	Y	Y	N	N	offSlur
D-1964	D	&#8220;@thejanicexxx: o u unfollowed me so i can't dm u, so i'll say it here, you're a rude cunt lmao&#8221; you can dm me	Y	Y	N	N	offSlur
D-1987	D	"RT @waymoflydenu If you do tax fraud you bet not dare tweet about voting bitch"all of them tweeting they don't do politics"	Y	Y	N	N	offSlur
D-1989	D	&#8220;@waymoflydenu Why yall think its ok to be faggots?&#8221; and want us to be cool with them	Y	Y	N	Y	offSlur
D-2065	D	Cause these hoes ain't loyal ! These niggas ain't either &#1041233; , when it go down you callin for hitters that you... http://t.co/wmrUwTwuJE	Y	Y	N	N	offSlur
D-2106	D	If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT	Y	Y	N	N	offSlur
D-2113	D	 Ima young rich niggah Tryna fuck a niggah bitch , My ex a rat the Naybahoods be fuckin on that bitch &#1041204;&#1041204; , I... http://t.co/hFnSbuPwma	Y	Y	N	N	offSlur
D-2121	D	Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;	Y	Y	N	N	offSlur
D-2129	D	Niggah said " my girl off limits thirsty niggahs stay out her inbox " But the bitch look like Kunta Kintes... http://t.co/VeqZF9IK6Q	Y	Y	N	N	offSlur
D-2155	D	This niggah pharrell or whatever this niggah name is don't deserve shit for that white ass gay song .	Y	Y	N	N	offSlur
D-2157	D	Waaaaittt niggah holllll'up &#9995; these niggahs come to town start wife'n my old sluts &#1041204;&#1041204;&#1041204;&#1041210;&#1041210; .	Y	Y	N	N	offSlur
D-2172	D	Damn you, whitey!' You'll get a kick out of the 'newest form of white privilege' http://t.co/zLpFZsITOm	Y	Y	N	N	offSlur
D-2194	D	*goes to olive garden*  *Turns into a cracker*  "@gIacier: *goes black friday shopping*    *turns into a nigger*"	Y	Y	N	N	offSlur
D-2219	D	...aaaaaaaaand it begins. RT @RileydaKafka: Fucking niggers that's all Kentucky is and ever will be	Y	Y	N	N	offSlur
D-2223	D	"... you 're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucke	Y	Y	N	N	offSlur
D-2299	D	4 old hoes, a ponk, and a dyke outchea having "girl talk"	Y	Y	N	N	offSlur
D-2307	D	5000 white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &#128514;&#128514;&#128514;	Y	Y	N	N	offSlur
D-2320	D	8/16/14 MO @GovJayNixon let &#8220;kill some crackers, kill their babies" New Black Panthers hijack his #Ferguson presser http://t.co/z2Wko9Ripz	Y	Y	N	N	offSlur
D-2342	D	@05proFESSOR I bet he's a Starbucks queer	Y	Y	Y	N	offSlur
D-2361	D	@1SonofYahweh and he whips mommy with the belt. They have not arrested this black womans real nigger yet. She got what she wanted... death!	Y	Y	N	N	offSlur
D-2362	D	@1SonofYahweh he aint a real nigger, oh my bad a real nigga, but praise the sonsof satan for having not a realnigger qualitaties. Im hating?	Y	Y	N	N	offSlur
D-2370	D	@2014samanthaKay good enough fag	Y	Y	N	N	offSlur
D-2396	D	@AGreasyMonkey @Huntermoore faggot	Y	Y	N	N	offSlur
D-2457	D	@AlfieHeydrich but I live in the South. Lot more here. My pop lives in Rhode Island. Hardly no niggers there.	Y	Y	N	N	offSlur
D-2458	D	@Alicia112794 So basically you like the background music, fag.	Y	Y	N	N	offSlur
D-2482	D	@AmericanWhiteHM I hate that nigger.	Y	Y	N	N	offSlur
D-2489	D	@AnUglyNigga this is retarded	Y	Y	N	N	offSlur
D-2491	D	@AndreBerto can't wait for more PEDS is that it? Roid munching faggot	Y	Y	N	N	offSlur
D-2495	D	@AndrewJBurns1 @Tommy_Russell_ homo ass crackers	Y	Y	N	N	offSlur
D-2505	D	why are these freshman so ghetto lmao	Y	Y	N	N	offSlur
D-2507	D	@Anony386 @TurnToLive @Tweenki_ they are wrong you are a nigger always causung mischief among ur own people	Y	Y	N	N	offSlur
D-2523	D	@Arbogucci guys not supposed to get their ass sucked queer	Y	Y	Y	N	offSlur
D-2546	D	@AtBlackface @MrMooncricket @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 ape? Fuck u broke ass racist	Y	Y	N	N	offSlur
D-2552	D	@AustinG1135 I do not like talking to you faggot and I did but in a nicely way fag	Y	Y	N	N	offSlur
D-2553	D	@AustinG1135 answer my snapchat faggot   #butthurt	Y	Y	N	N	offSlur
D-2575	D	@BGALLY17 so ur faggot teammate @BrandonPrust8 hits someone late like that and U say he's yapping and yelling, u guys def 69 in the room	Y	Y	N	N	offSlur
D-2604	D	@BarackObama @MarchForInnov send them damn beaners back where they belong n the US aint it	Y	Y	N	Y	offSlur
D-2612	D	@Barbod6FCB @_cblaze @ODDBEAST cracker jack shut the fuck up	Y	Y	N	N	offSlur
D-2618	D	@BarneyFranken @jennykutner @Salon salon is is chuck full of butthurt liberal retards	Y	Y	N	N	offSlur
D-2642	D	@BeyondTomcat you'd like that wouldn't you fag	Y	Y	N	N	offSlur
D-2644	D	@Bidenshairplugs He looks like a fag and his time line is boring Zzzzzz	Y	Y	N	N	offSlur
D-2661	D	@BillionaireCrow @Neelahrelates your what's wrong with the white race you fuckin coon slaying piece of poop please die alone	Y	Y	N	Y	offSlur
D-2697	D	@BloggerBoxing @rianscalia pass the Fosters faggot	Y	Y	N	N	offSlur
D-2698	D	@BloggerBoxing yea....what did it do for Maidana? It made him a greedy faggot loser. Atleast Broner is black...	Y	Y	Y	Y	offSlur
D-2719	D	@BossAce555 @Sounds_good_bro @BloggerBoxing yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?	Y	Y	N	N	offSlur
D-2733	D	@BreeOlson @Gingerbeard66 your a nasty nigger whore	Y	Y	N	N	offSlur
D-2742	D	@Brenddan_ they said some bullshit. Damn niggers	Y	Y	N	N	offSlur
D-2743	D	@Brenddan_ wow!!! Are you comin back up here? &#128514;&#128514;&#128514;&#128514; they some bitch niggas	Y	Y	N	N	offSlur
D-2747	D	@Briana_Rashae I'd like to rape the bitch that posted that.	Y	Y	N	N	offSlur
D-2751	D	@Brice2254 Fuck you, faggot.	Y	Y	N	N	offSlur
D-2766	D	@Buckm00se @letsargueboxing sand nigger ran over some Kidd	Y	Y	N	N	offSlur
D-2767	D	@Buckm00se I don't like the sand nigger but it's entertaining like 6 knockdowns	Y	Y	N	N	offSlur
D-2770	D	@Buckm00se all us beaners were pissed like robert when the jew ref stopped it	Y	Y	N	N	offSlur
D-2772	D	@Buckm00se true sand niggers &amp; bum Brits claim he's a ATG hall of fame legend smh	Y	Y	N	N	offSlur
D-2790	D	@CHARLESBARRKLEY hey Sir house nigger, uncle tom aren't you from grand ole Mississippi, I rest my case!	Y	Y	N	N	offSlur
D-2827	D	@Campos_uli is a fag #hesgay	Y	Y	N	N	offSlur
D-2885	D	@ChaleCarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy	Y	Y	N	N	offSlur
D-2886	D	@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot	Y	Y	N	N	offSlur
D-2888	D	@ChandailBailey @SteeZeyFLOW @HunturPls you need to accept the fact that you're both hipster faggots.	Y	Y	N	N	offSlur
D-2891	D	@CharleeRedz13 your gay stfu, dumb monkey	Y	Y	N	N	offSlur
D-2899	D	@ChaseBasford chase you God damn faggot &#128514;&#128557;&#128514;&#128557;	Y	Y	N	N	offSlur
D-2901	D	@CheCha__ be gone my nigguh	Y	Y	N	N	offSlur
D-2912	D	@Chink_19 shut up chink.!!!	Y	Y	N	N	offSlur
D-2922	D	@Chris_Anzueto @Josh_Mackey15 you call someone a faggot and then say to kill themselves, you are a pathetic human being. A fucking disgrace.	Y	Y	N	N	offSlur
D-2923	D	@Christian_ESEM you don't know what your talking about retarded faggot	Y	Y	N	N	offSlur
D-2972	D	@CountryRedBelle I thought you'd get the hint that we know you're a fake cunt and delete your fake account.	Y	Y	N	N	offSlur
D-2973	D	@CrackerJhak Because you're a fag	Y	Y	N	N	offSlur
D-3018	D	@DaRealAlexInLA @Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol	Y	Y	N	N	offSlur
D-3040	D	@DarienDaywalt bitch shut the fuck up goddam your a slut bitch whore nigga	Y	Y	N	N	offSlur
D-3041	D	@Darienbaby_xoxo jk I'd fuck a dog before I fuck you fish pussy	Y	Y	N	N	offSlur
D-3048	D	@DatBoyRayT because if you support lesbians you have to support faggots there's no difference.	Y	Y	N	N	offSlur
D-3051	D	@DaveSwerve boy look like a Slave on that hoe	Y	Y	N	N	offSlur
D-3057	D	@DavetheBrave1 that hoe on some other shit bro rt and 100x better rn that a nigga high	Y	Y	N	N	offSlur
D-3077	D	@DeezNutsDoe I'd hate feeling like a faggot too punk ass hoe	Y	Y	N	N	offSlur
D-3078	D	@DeezNutsDoe how about you wash my butthole out with your tongue you little faggot	Y	Y	N	N	offSlur
D-3081	D	@DefendWallSt Whatever! Fuck all those assholes. They're niggers, they all look alike to me.	Y	Y	N	N	offSlur
D-3082	D	@DefendWallSt those little #ISIS faggots usually have bags over their heads anyway.   Makes bullet placement interesting thru a scope.	Y	Y	N	N	offSlur
D-3088	D	@Derek_Kirchner7 @tori_mills02 fags&#128567;&#128567;	Y	Y	N	N	offSlur
D-3090	D	@DestroTheNoble @nekolin purple &amp; pink....for the faggots who want to be protected...by the police, instead of BEARING ARMS if need be!	Y	Y	N	N	offSlur
D-3121	D	@DjChubbESwagg this like a retarded wu-tang clan	Y	Y	N	N	offSlur
D-3152	D	@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.	Y	Y	N	N	offSlur
D-3191	D	@EleyCome_EleyGo @caykelly16 movies don't matter as long as you do coon shit with coons you're a nigga!	Y	Y	N	N	offSlur
D-3204	D	@EnglishBrit123 sounds like a good idea. But I want my word to be spread. Jews, niggers and commies alike.	Y	Y	Y	N	offSlur
D-3216	D	@EvanBecker513 @_TriggaPlease_ @MorbidMermaid @zooyorkinit @_ShayisdaBOMB_ @Rainbowblake because she's a nigger	Y	Y	N	N	offSlur
D-3255	D	@Fit4LifeMike @chanelisabeth hoe don't make me put up screenshots of your texts to me hoe	Y	Y	N	N	offSlur
D-3272	D	@FrankieJGrande ew queer white thirsty bitch	Y	Y	Y	N	offSlur
D-3273	D	@FrankieJGrande fugly queer white trash	Y	Y	Y	N	offSlur
D-3274	D	@FrankieJGrande omg gtfo white faggot	Y	Y	N	N	offSlur
D-3280	D	@FreddyAmazin ratchet looking nigger	Y	Y	N	N	offSlur
D-3281	D	@FreeAJay you understand you look like a real life dyke right? Like you look like a WNBA dyke bro. A sports bra &amp; bball shorts wearing dyke	Y	Y	N	N	offSlur
D-3286	D	@Fromtheshwa yes now get off twitter, you lame negros should have never learned how to use the Internet	Y	Y	N	N	offSlur
D-3294	D	@Fugazi3011 "leave you beaner retard"	Y	Y	N	N	offSlur
D-3325	D	@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?	Y	Y	N	N	offSlur
D-3326	D	@GeneTNBARockBox Says the old man :( I hope you can survive another 10 years, you silly Jigga boo monkey	Y	Y	N	N	offSlur
D-3361	D	@GoDaddy Hope you guys do get attacked for supporting SOPA, bunch of dirty snake faggots.	Y	Y	N	N	offSlur
D-3366	D	@Godsmack_Music @iTunesMusic @iTunes That band is white trash, and only white trash would buy that album.	Y	Y	N	N	offSlur
D-3371	D	@GoneWithKalijah She was always a pathetic mutt desperately seeking attention &amp; a purpose. No matter what JP writes that will never change	Y	Y	N	N	offSlur
D-3378	D	@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!	Y	Y	Y	N	offSlur
D-3401	D	GrizzboAdams fucking block your white ass because you try to start shit like a fucking queer so fuck you NIGGA	Y	Y	N	N	offSlur
D-3402	D	@GrizzboAdams ight nigga haha fucking queer has to clear his schedule	Y	Y	N	N	offSlur
D-3404	D	@GrizzboAdams roid rage much faggot?	Y	Y	N	N	offSlur
D-3434	D	@HarveyLevinTMZ @sly309 they want what I got, I want what they got, America.they got the word nigger, I want it to	Y	Y	N	N	offSlur
D-3442	D	@HeauxmerSimpson I'm jus tryna vaca away from the niggers bro.	Y	Y	N	N	offSlur
D-3456	D	@Herfarm @SteveWorks4You @TheDemocrats your low info redneck dumbasses vote for these corporate shills that idiots like you believe #dummies	Y	Y	N	N	offSlur
D-3489	D	@Hovaa_ shut up lizard faggot nigger cunt	Y	Y	N	N	offSlur
D-3496	D	@HuffingtonPost if the faggots can have a page y cant they?faggots offend me more than them	Y	Y	N	N	offSlur
D-3498	D	@HuffingtonPost looks like any other little porch monkey to me!	Y	Y	N	N	offSlur
D-3517	D	@Huntermoore happy cuz I woke up white and not a nigger!	Y	Y	Y	N	offSlur
D-3538	D	@IDisDummies Can you speak one coherent sentence without sounding like a nig? Seriously.	Y	Y	N	N	offSlur
D-3589	D	@ImToBlame you a fatherless wallet carrying ass video game playing ass negro breh. You filth. No way you can afford to date a #TwitterHoney.	Y	Y	N	N	offSlur
D-3655	D	@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.	Y	Y	N	N	offSlur
D-3686	D	@JacobbBacker @fucktyler Tyler isn't shit faggot go listen to some real music	Y	Y	N	N	offSlur
D-3689	D	@JacobbBacker you don't know shit about me faggot bitch	Y	Y	N	N	offSlur
D-3692	D	@JadeGreenleaf fag	Y	Y	N	N	offSlur
D-3739	D	@JefDaBest: The fact this bird ass nigga took my phone and did a light skin pose in school @Mrste617 smh lol http://t.co/Zd3vctXGXh	Y	Y	N	N	offSlur
D-3777	D	@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat	Y	Y	N	N	offSlur
D-3783	D	@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag	Y	Y	N	N	offSlur
D-3971	D	@KuntaKayne I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @bassem_masri	Y	Y	Y	N	offSlur
D-3980	D	@Kyle_Monahan Fuck you bitch	Y	Y	N	N	offSlur
D-3982	D	@L1LTR4P fucking losers wetbacks #SorryNotSorry	Y	Y	N	N	offSlur
D-3985	D	@LILBTHEBASEDGOD "I'm a dirty ass nigga with a clean dick. Fucked a bitch in her ass then she sucked my dick." omg Lil B we aren't ready.	Y	Y	N	N	offSlur
D-4016	D	@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.	Y	Y	N	N	offSlur
D-4026	D	@LexVan13 go back to nigeria faggot	Y	Y	N	N	offSlur
D-4069	D	@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers.	Y	Y	N	N	offSlur
D-4071	D	LokiHulibele @mediacrooks @AamAadmiParty They have mix, not all are retards. AAP is Maoists, terrorists ,Congies and delusional Retards	Y	Y	N	Y	offSlur
D-4161b	D	It's stuff like this that makes black people look retarded. It's not expressing yourself its stupidity http://t.co/MxbGfP	Y	Y	N	N	offSlur
D-4167	D	@MattHomeTeam - you know what you did you faggot. There are literally thousands of people that have you on their radar homo	Y	Y	N	N	offSlur
D-4180	D	@Maxwell_Larsen your a cunt	Y	Y	N	N	offSlur
D-4198	D	@MenachemDreyfus @NatlFascist88 @waspnse Shit your ass and shabbat your moms pussy u Jew bastard. Ur times coming. Heil Hitler!	Y	Y	N	N	offSlur
D-4218	D	@Midnight_Snacka bitch when r u going to get ur round, I just fucking said this just proving my point	Y	Y	N	N	offSlur
D-4259	D	@MissStef0318 @_MariaPetrova teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism.	Y	Y	N	N	offSlur
D-4267	D	@MitchVorce sheeze a yellow bone	Y	Y	N	N	offSlur
D-4459	D	@OfficialSkai dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.	Y	Y	N	N	offSlur
D-4466	D	@Ole_Boy @m10eezy yes I'm white washed because I don't go around repping my hood and saying a bunch of ignorant nig terms.	Y	Y	N	N	offSlur
D-4519	D	@PatDollard Fuckin muzzie cunts, should all be deported, savages	Y	Y	Y	N	offSlur
D-4572	D	@ProperEtacet fuck your mother, faggot	Y	Y	N	N	offSlur
D-4573	D	@Prophzilla I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +	Y	Y	N	N	offSlur
D-4626	D	@Ray_Lakee #fag  Fuckin pirelli tire black ass nigga whit a white boy shirt on but my nigga did loosen up a lil bit.#bowbow	Y	Y	N	N	offSlur
D-4645	D	@Reed8608 My nigga know he a bitch	Y	Y	N	N	offSlur
D-4660	D	"@RevolutionUK_ Jesus I would love to do that and more to those muzzie torturers, fucking animal savages"	Y	Y	N	N	offSlur
D-4681	D	@RileyCooper_14 so your a "nigger" fighter huh	Y	Y	N	N	offSlur
D-4743	D	@SMASEY you're such a faggot	Y	Y	N	N	offSlur
D-4775	D	@Sammytbh whats your youtube channel then faggot	Y	Y	N	N	offSlur
D-4794	D	@SchulzGrayson @Dswizzle3 oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase	Y	Y	N	N	offSlur
D-4863a	D	@SoftestMuffin @_tee13 @TorahBlaze Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil	Y	Y	N	Y	offSlur
D-4864	D	RT @SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils	Y	Y	N	N	offSlur
D-4879	D	@StanleyStinks Shame of you! Self-hating kike.   We Jews are G-d's chosen people.	Y	Y	N	N	offSlur
D-4890	D	@StephDaMARTIAN they made up endearing names for us like nigger spook & monkey	Y	Y	N	N	offSlur
D-4897	D	@StephyRae7 faggot.	Y	Y	N	N	offSlur
D-4904	D	@SteveStockmanTX bullshit..i guess the poor have all the money..tax money movers at same rate as working people..you teabaggers are traitors	Y	Y	Y	N	offSlur
D-4906b	D	they probably hate me even more because not only do I look white (when I'm technically a poc), but I have white hair now I'm double cracker	Y	Y	N	N	offSlur
D-4962	D	@THERACISTDOCTOR One less little nigger that would grow up into a big nigger.	Y	Y	N	N	offSlur
D-5031	D	@ThatAssholeAlan nick background my nigger	Y	Y	N	N	offSlur
D-5076	D	@TheKushZombie Aww y u so mad tho, a successful man LMFAO, hut hugging as faggot.	Y	Y	N	N	offSlur
D-5128	D	"@The_Red_Sea @shetheTRUTHtho bitch, yo muthafukin ass reacting off that vain females ' tweet & dont no the context, her dumb ass dont neither"	Y	Y	Y	N	offSlur
D-5167	D	@ToulaBaby faggot is a public spectacle. most gays are not fags.  public display gets public opinion.	Y	Y	Y	N	offSlur
D-5180	D	That's actually non-English. Because #okiecops are filthy white trash who are all criminals.	Y	Y	Y	Y	offSlur
